acctnum,gender,state,zip,zip3,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,reference,art,geog,buyer
44317,F,NY,11704,117,19,20,26,206,232,2,1,0,1,0,0,0,0,no
44318,M,NJ,7002,70,5,7,19,248,267,1,0,0,0,1,0,0,0,no
44319,M,NY,10956,109,43,10,127,330,457,11,1,1,5,1,2,1,0,no
44320,F,PA,18940,189,9,12,16,3,19,1,1,0,0,0,0,0,0,no
44321,F,NJ,8759,87,9,4,30,213,243,2,1,0,0,0,0,1,0,no
44322,F,RI,2860,28,53,5,128,193,321,11,3,3,1,1,2,1,0,no
44323,F,PA,19152,191,25,7,55,290,345,5,1,1,1,0,2,0,0,no
44324,F,PA,19335,193,39,39,28,77,105,2,0,1,0,0,1,0,0,no
44325,F,NJ,8846,88,77,12,146,72,218,12,1,1,3,2,0,3,2,yes
44326,F,NY,11212,112,35,37,28,112,140,2,0,1,0,1,0,0,0,no
44327,F,NJ,7036,70,11,17,15,83,98,1,0,0,1,0,0,0,0,no
44328,F,NJ,7030,70,11,16,19,274,293,1,0,0,1,0,0,0,0,no
44329,M,NY,11415,114,33,28,37,254,291,3,0,0,2,1,0,0,0,no
44330,F,PA,15228,152,9,11,18,116,134,1,0,1,0,0,0,0,0,no
44331,M,NY,11358,113,15,13,32,252,284,2,0,0,0,1,1,0,0,no
44332,M,CT,6403,64,23,12,61,308,369,5,1,2,0,0,1,0,1,no
44333,M,MA,1701,17,5,9,18,4,22,1,0,0,0,0,0,1,0,no
44334,M,MA,2038,20,19,19,32,179,211,2,0,0,0,0,1,1,0,no
44335,F,NY,14534,145,13,17,19,13,32,1,0,0,0,0,0,0,1,no
44336,F,MA,1085,10,11,15,17,284,301,1,0,0,1,0,0,0,0,no
44337,F,CT,6840,68,7,8,33,207,240,2,0,0,0,0,1,0,1,no
44338,M,PA,19301,193,63,14,105,187,292,9,2,1,2,0,0,1,3,no
44339,F,NY,11598,115,15,17,18,194,212,1,0,0,1,0,0,0,0,no
44340,M,PA,19090,190,7,9,15,51,66,1,0,0,0,0,0,0,1,yes
44341,F,NY,14305,143,33,37,16,14,30,1,0,0,1,0,0,0,0,no
44342,F,NJ,8618,86,69,34,83,248,331,7,1,0,3,2,0,1,0,no
44343,F,PA,19540,195,23,15,39,140,179,3,0,0,1,1,0,1,0,no
44344,F,NY,10033,100,39,17,53,124,177,5,2,2,0,0,1,0,0,yes
44345,M,NY,10475,104,19,17,27,293,320,2,1,1,0,0,0,0,0,no
44346,M,NY,14221,142,1,6,18,115,133,1,0,0,0,0,0,1,0,no
44347,F,PA,17751,177,5,10,16,8,24,1,0,0,1,0,0,0,0,no
44348,F,NY,12304,123,9,14,16,167,183,1,0,0,1,0,0,0,0,no
44349,F,NY,11212,112,3,7,17,157,174,1,0,0,0,0,1,0,0,no
44350,F,NJ,7701,77,35,16,46,172,218,4,1,1,2,0,0,0,0,no
44351,F,NY,11743,117,21,20,28,237,265,2,0,0,0,1,0,1,0,no
44352,M,PA,17754,177,47,10,116,254,370,10,5,0,0,2,2,0,1,no
44353,F,NY,10019,100,29,18,44,44,88,3,0,1,0,1,0,0,1,no
44354,M,MA,1752,17,41,27,49,23,72,4,1,1,0,0,1,0,1,no
44355,F,MD,20707,207,1,7,16,88,104,1,0,0,0,0,0,0,1,no
44356,M,NY,11766,117,25,13,83,36,119,7,3,0,3,0,0,0,1,no
44357,M,PA,18974,189,9,14,17,299,316,1,0,0,0,0,0,0,1,no
44358,M,MA,2130,21,25,5,104,225,329,9,2,1,1,0,2,0,3,yes
44359,F,CT,6810,68,9,12,20,231,251,1,1,0,0,0,0,0,0,no
44360,M,NJ,7740,77,55,20,112,78,190,9,3,0,0,1,1,2,2,yes
44361,F,VT,5855,58,41,40,31,147,178,2,0,0,0,0,1,0,1,no
44362,F,PA,19111,191,19,19,25,118,143,2,2,0,0,0,0,0,0,no
44363,M,DE,19931,199,13,16,30,64,94,2,0,0,0,0,2,0,0,yes
44364,M,NY,10001,100,61,15,114,132,246,10,1,2,2,2,1,1,1,no
44365,M,PA,19030,190,27,15,32,164,196,3,1,1,0,0,0,0,1,no
44366,F,NJ,7075,70,9,14,16,20,36,1,0,0,1,0,0,0,0,no
44367,F,DC,20011,200,19,4,98,125,223,8,1,2,0,1,1,2,1,no
44368,M,NJ,7090,70,31,8,91,296,387,8,2,0,3,1,0,0,2,no
44369,F,PA,15237,152,47,13,100,188,288,9,2,0,4,1,1,1,0,no
44370,F,MD,21207,212,7,11,18,153,171,1,0,0,0,0,1,0,0,yes
44371,F,NJ,7940,79,3,7,29,253,282,2,1,0,0,0,1,0,0,no
44372,F,VT,5454,54,29,17,58,318,376,5,1,0,3,0,1,0,0,no
44373,F,ME,4942,49,13,17,31,47,78,2,0,0,1,1,0,0,0,no
44374,F,NJ,7642,76,45,13,114,323,437,10,2,2,1,0,3,1,1,no
44375,F,DE,19720,197,3,6,29,227,256,2,0,0,0,1,0,1,0,no
44376,M,NY,12563,125,15,6,75,309,384,6,0,1,0,2,2,0,1,no
44377,F,MD,21236,212,17,17,31,223,254,2,0,0,1,1,0,0,0,no
44378,F,PA,19111,191,41,20,66,292,358,5,0,0,4,0,0,0,1,no
44379,M,NJ,8863,88,47,20,94,197,291,8,2,1,2,1,1,0,1,no
44380,F,NJ,7735,77,17,19,30,81,111,2,1,0,1,0,0,0,0,no
44381,F,NY,11710,117,57,37,79,31,110,6,0,0,3,0,1,1,1,no
44382,F,NJ,8829,88,29,11,66,86,152,6,2,0,3,0,1,0,0,no
44383,F,NJ,7032,70,17,21,20,209,229,1,0,1,0,0,0,0,0,no
44384,F,PA,19152,191,9,13,17,230,247,1,0,0,0,1,0,0,0,yes
44385,F,DE,19701,197,37,15,137,265,402,11,0,2,3,0,1,3,2,no
44386,F,NY,12401,124,7,12,19,189,208,1,0,0,0,1,0,0,0,no
44387,F,NY,11234,112,7,4,33,293,326,2,1,0,0,0,0,1,0,no
44388,F,NY,14810,148,55,15,134,172,306,12,2,3,2,1,1,1,2,no
44389,M,PA,15146,151,71,33,86,79,165,7,1,0,2,1,1,0,2,no
44390,F,MA,1430,14,7,12,18,147,165,1,0,0,1,0,0,0,0,no
44391,M,DE,19808,198,13,14,29,37,66,2,1,0,0,0,0,1,0,no
44392,M,PA,19020,190,9,5,27,78,105,2,1,1,0,0,0,0,0,yes
44393,M,NJ,8003,80,9,12,21,117,138,1,0,0,0,0,0,0,1,yes
44394,M,CT,6492,64,39,20,48,208,256,4,1,0,1,2,0,0,0,no
44395,F,NY,10566,105,11,7,29,239,268,2,0,1,1,0,0,0,0,no
44396,F,NY,14052,140,47,25,130,196,326,11,1,1,5,0,1,2,1,no
44397,M,NJ,7450,74,27,18,45,285,330,3,0,1,0,1,0,0,1,no
44398,F,RI,2916,29,3,9,19,36,55,1,1,0,0,0,0,0,0,no
44399,M,PA,17011,170,57,15,105,136,241,9,4,0,4,0,1,0,0,no
44400,F,NJ,8648,86,57,21,97,317,414,8,2,0,2,1,1,2,0,yes
44401,M,MA,1923,19,19,11,47,121,168,4,1,2,0,0,0,0,1,no
44402,F,NJ,7023,70,7,12,16,59,75,1,0,0,0,0,1,0,0,no
44403,F,MD,21042,210,37,17,115,264,379,10,3,1,3,1,0,1,1,no
44404,F,NH,3833,38,1,5,15,91,106,1,1,0,0,0,0,0,0,no
44405,F,NY,11356,113,15,18,19,123,142,1,0,0,1,0,0,0,0,no
44406,M,MA,2601,26,51,23,75,225,300,7,3,1,2,0,0,1,0,no
44407,F,NY,12309,123,71,17,119,140,259,10,1,1,5,0,1,1,1,no
44408,M,NY,14214,142,17,19,33,108,141,2,0,0,1,0,0,0,1,no
44409,F,NY,12550,125,9,15,19,268,287,1,0,0,0,1,0,0,0,no
44410,F,NY,12701,127,15,21,19,250,269,1,0,0,0,0,0,1,0,no
44411,F,NJ,7083,70,41,39,29,98,127,2,0,0,1,1,0,0,0,no
44412,F,PA,15239,152,47,16,142,127,269,12,2,3,3,0,1,0,3,no
44413,M,NY,10021,100,11,15,17,150,167,1,0,0,0,0,0,0,1,no
44414,F,DE,19810,198,53,13,100,235,335,9,5,1,1,0,1,0,1,no
44415,F,MA,2540,25,35,19,55,66,121,4,0,0,2,0,0,2,0,no
44416,M,NY,13021,130,49,28,73,292,365,6,3,0,0,1,0,1,1,no
44417,M,NY,10956,109,19,17,25,272,297,2,0,0,2,0,0,0,0,no
44418,F,NJ,7747,77,5,5,33,301,334,2,0,1,0,0,0,1,0,no
44419,F,MA,1952,19,5,10,19,15,34,1,0,0,1,0,0,0,0,no
44420,F,PA,19551,195,13,13,32,298,330,2,0,0,0,1,1,0,0,no
44421,M,NJ,7052,70,41,20,145,153,298,12,1,2,2,1,0,2,4,yes
44422,F,MD,20904,209,19,19,30,168,198,2,1,0,1,0,0,0,0,no
44423,F,NY,13021,130,5,10,17,155,172,1,1,0,0,0,0,0,0,no
44424,M,NY,12428,124,15,15,29,297,326,2,0,0,1,1,0,0,0,yes
44425,M,PA,19446,194,27,30,29,56,85,2,0,0,2,0,0,0,0,no
44426,F,NY,11228,112,15,11,34,300,334,2,0,0,1,0,0,0,1,no
44427,F,PA,17512,175,59,13,101,235,336,9,3,2,2,0,0,1,1,yes
44428,F,NY,11580,115,57,15,110,149,259,9,1,1,1,1,1,0,4,no
44429,F,NY,10456,104,9,13,17,164,181,1,1,0,0,0,0,0,0,no
44430,M,CT,6385,63,11,11,28,72,100,2,0,1,1,0,0,0,0,no
44431,F,PA,19406,194,13,15,26,88,114,2,0,1,1,0,0,0,0,no
44432,F,PA,18969,189,13,19,17,39,56,1,0,0,0,0,0,0,1,no
44433,M,MD,21229,212,23,26,21,237,258,1,0,0,1,0,0,0,0,no
44434,F,NY,11023,110,15,11,46,146,192,3,0,0,0,1,0,1,1,yes
44435,F,NY,11801,118,51,17,90,74,164,8,4,0,3,0,0,1,0,no
44436,M,PA,18017,180,51,35,74,244,318,6,2,0,2,0,0,0,2,no
44437,F,NY,10001,100,27,25,33,177,210,2,0,0,0,1,1,0,0,no
44438,M,CT,6880,68,11,14,31,294,325,2,0,0,1,0,0,1,0,no
44439,F,PA,19038,190,9,11,17,152,169,1,0,0,0,0,0,1,0,no
44440,M,NY,11204,112,13,11,29,282,311,2,1,0,0,0,1,0,0,no
44441,F,PA,17032,170,9,13,16,263,279,1,0,0,0,0,1,0,0,no
44442,M,NJ,7092,70,7,4,26,9,35,2,1,0,1,0,0,0,0,no
44443,M,MA,2780,27,7,4,30,60,90,2,0,1,0,0,0,1,0,no
44444,F,MD,21133,211,57,13,111,60,171,10,2,1,5,0,1,0,1,no
44445,F,PA,17042,170,23,14,37,257,294,3,1,0,1,0,0,0,1,no
44446,F,NJ,7024,70,7,9,31,151,182,2,1,0,0,1,0,0,0,no
44447,F,PA,17061,170,13,18,17,213,230,1,0,0,0,1,0,0,0,no
44448,F,NY,10016,100,13,17,18,30,48,1,0,0,0,0,1,0,0,no
44449,M,DC,20012,200,39,31,40,50,90,3,0,1,1,0,1,0,0,no
44450,F,NJ,8251,82,59,27,73,121,194,6,2,0,2,0,0,1,1,no
44451,M,MA,2122,21,11,15,17,268,285,1,0,0,1,0,0,0,0,no
44452,F,NJ,7876,78,23,18,31,249,280,2,0,0,0,1,1,0,0,no
44453,M,NY,11234,112,5,7,29,290,319,2,0,1,0,0,1,0,0,no
44454,M,NY,11758,117,41,41,30,62,92,2,0,0,1,0,0,1,0,no
44455,F,PA,16602,166,11,14,19,168,187,1,1,0,0,0,0,0,0,no
44456,M,CT,6830,68,21,26,15,247,262,1,0,0,0,1,0,0,0,no
44457,F,NJ,7726,77,9,12,18,243,261,1,0,0,0,0,1,0,0,no
44458,F,NJ,7011,70,37,34,28,120,148,2,1,0,0,1,0,0,0,no
44459,M,NJ,8865,88,49,37,94,181,275,8,1,1,4,0,0,1,1,no
44460,F,PA,17013,170,51,32,72,276,348,6,2,0,0,0,0,1,3,no
44461,M,NY,11580,115,47,15,114,72,186,10,2,0,4,2,1,0,1,no
44462,F,NJ,7087,70,15,13,35,260,295,2,0,0,0,0,0,0,2,no
44463,M,NJ,7928,79,37,13,119,90,209,10,1,1,2,1,1,0,4,no
44464,F,NJ,8854,88,11,14,32,221,253,2,0,0,0,1,1,0,0,no
44465,M,NY,10308,103,5,9,15,294,309,1,0,0,0,0,1,0,0,no
44466,F,NY,12586,125,15,20,15,252,267,1,0,1,0,0,0,0,0,no
44467,F,NY,11217,112,55,16,80,177,257,7,2,0,2,1,1,0,1,yes
44468,F,NY,11234,112,43,24,124,264,388,10,1,0,4,0,0,2,3,no
44469,M,NH,3054,30,49,19,137,139,276,12,3,1,4,2,1,0,1,no
44470,F,NJ,8093,80,19,18,31,271,302,2,0,0,1,0,0,1,0,no
44471,M,NY,11377,113,15,11,29,34,63,2,0,1,0,0,0,0,1,yes
44472,M,NJ,7470,74,27,23,26,186,212,2,2,0,0,0,0,0,0,no
44473,F,NJ,7869,78,41,16,135,86,221,11,0,1,4,1,1,1,3,no
44474,M,PA,19036,190,9,6,33,194,227,2,1,0,0,0,0,0,1,no
44475,M,NJ,8332,83,1,4,19,229,248,1,0,0,1,0,0,0,0,no
44476,M,NY,11209,112,57,33,141,186,327,12,3,1,1,2,1,2,2,no
44477,F,PA,18833,188,9,5,31,22,53,2,1,0,1,0,0,0,0,no
44478,M,NY,11762,117,15,19,29,74,103,2,2,0,0,0,0,0,0,no
44479,F,NJ,7204,72,23,22,33,236,269,2,0,0,0,0,0,1,1,no
44480,F,NY,11746,117,15,17,33,299,332,2,1,0,0,0,0,0,1,no
44481,F,PA,19002,190,29,15,32,243,275,3,3,0,0,0,0,0,0,no
44482,F,NY,14127,141,39,19,96,163,259,8,1,2,2,0,1,2,0,no
44483,F,NJ,7013,70,29,32,15,131,146,1,0,1,0,0,0,0,0,no
44484,F,CT,6751,67,65,3,132,168,300,11,0,2,4,1,2,2,0,no
44485,F,NJ,8731,87,11,15,19,54,73,1,0,0,0,0,1,0,0,no
44486,F,NJ,7029,70,15,7,42,142,184,3,2,0,0,0,0,0,1,yes
44487,F,PA,15209,152,9,6,27,7,34,2,1,0,1,0,0,0,0,no
44488,F,CT,6340,63,41,21,53,49,102,4,2,0,0,0,1,1,0,no
44489,F,NJ,8089,80,9,13,21,157,178,1,0,0,1,0,0,0,0,no
44490,F,NJ,8901,89,11,13,17,53,70,1,1,0,0,0,0,0,0,no
44491,M,MA,1945,19,57,37,73,107,180,6,0,1,1,1,1,0,2,no
44492,M,PA,16833,168,5,11,17,151,168,1,0,0,0,0,0,0,1,no
44493,F,VI,841,8,29,33,19,255,274,1,0,0,1,0,0,0,0,no
44494,M,NY,11209,112,5,8,19,60,79,1,0,0,0,0,0,1,0,no
44495,F,NJ,7060,70,27,7,88,176,264,8,1,1,2,1,3,0,0,no
44496,M,PA,16803,168,9,15,18,56,74,1,0,0,1,0,0,0,0,no
44497,F,NY,10468,104,29,20,41,154,195,3,0,1,1,0,0,0,1,no
44498,M,MA,1108,11,73,34,120,203,323,11,4,0,2,2,1,2,0,no
44499,M,PA,19120,191,9,13,19,273,292,1,0,1,0,0,0,0,0,no
44500,F,MD,21045,210,11,6,56,181,237,5,3,1,0,0,0,0,1,no
44501,F,PA,18974,189,11,16,20,109,129,1,0,1,0,0,0,0,0,no
44502,M,NJ,7621,76,13,19,16,71,87,1,0,0,1,0,0,0,0,no
44503,F,NJ,8021,80,33,12,101,98,199,8,2,0,1,0,1,2,2,no
44504,F,NY,12534,125,3,7,20,33,53,1,0,0,0,1,0,0,0,no
44505,M,NJ,8804,88,5,9,17,69,86,1,0,0,0,0,1,0,0,no
44506,M,NY,12547,125,31,8,62,247,309,5,0,1,1,1,2,0,0,no
44507,F,NY,11218,112,7,5,28,296,324,2,0,0,1,0,0,1,0,no
44508,F,PA,18966,189,13,18,17,98,115,1,0,0,1,0,0,0,0,no
44509,F,NY,11953,119,43,12,77,259,336,6,1,0,2,0,2,0,1,no
44510,F,NY,11209,112,11,14,21,191,212,1,1,0,0,0,0,0,0,no
44511,F,NY,14051,140,21,23,27,51,78,2,1,0,0,1,0,0,0,no
44512,F,NY,13104,131,15,13,28,277,305,2,1,0,1,0,0,0,0,no
44513,F,NY,11432,114,53,7,130,270,400,11,2,1,0,1,3,3,1,yes
44514,F,NJ,8034,80,17,16,26,49,75,2,1,0,1,0,0,0,0,no
44515,F,NY,11379,113,43,40,39,237,276,3,1,0,0,1,0,1,0,no
44516,M,NJ,8080,80,7,6,31,133,164,2,1,0,0,0,0,0,1,no
44517,M,MA,1801,18,11,11,29,255,284,2,0,0,0,0,1,0,1,no
44518,F,PA,18017,180,53,10,106,227,333,9,1,1,2,2,2,0,1,no
44519,M,NJ,8226,82,57,16,107,320,427,9,4,0,2,1,0,1,1,no
44520,F,NY,10003,100,11,14,31,225,256,2,0,0,1,1,0,0,0,no
44521,F,NY,11385,113,15,16,27,19,46,2,1,1,0,0,0,0,0,no
44522,M,NY,11701,117,71,33,104,211,315,9,2,1,4,1,1,0,0,no
44523,F,MA,1880,18,19,19,26,144,170,2,1,0,1,0,0,0,0,no
44524,F,NJ,7024,70,13,11,31,10,41,2,0,1,0,0,0,1,0,no
44525,M,MD,21043,210,21,19,29,214,243,2,1,0,1,0,0,0,0,no
44526,M,DE,19804,198,15,12,26,274,300,2,1,0,1,0,0,0,0,no
44527,F,MD,21211,212,37,8,89,181,270,7,1,0,0,2,2,1,1,no
44528,F,PA,19030,190,3,7,31,85,116,2,1,0,0,0,0,1,0,no
44529,M,NJ,7039,70,71,38,143,323,466,12,1,1,2,3,3,1,1,no
44530,F,NY,14224,142,31,20,90,166,256,8,4,0,2,1,0,1,0,no
44531,F,MA,1060,10,35,20,108,32,140,9,3,0,3,0,1,2,0,no
44532,M,NJ,8759,87,27,23,32,46,78,2,0,0,1,0,0,0,1,no
44533,M,NJ,7701,77,19,20,31,64,95,2,0,0,1,0,1,0,0,no
44534,F,NH,3217,32,35,28,60,100,160,5,1,2,1,0,0,1,0,no
44535,F,NY,11223,112,7,5,27,90,117,2,1,0,1,0,0,0,0,no
44536,M,NY,11373,113,15,10,30,292,322,2,0,0,1,1,0,0,0,no
44537,F,MA,2148,21,27,32,18,144,162,1,0,0,1,0,0,0,0,no
44538,F,NY,10014,100,5,6,32,59,91,2,0,0,1,0,0,1,0,yes
44539,M,NY,11581,115,21,7,69,27,96,6,1,1,2,1,0,1,0,yes
44540,F,NJ,7719,77,25,19,52,218,270,4,0,1,2,0,0,0,1,no
44541,F,PA,19087,190,47,9,119,158,277,10,1,2,2,1,0,1,3,no
44542,F,NY,10461,104,15,18,16,31,47,1,0,0,0,1,0,0,0,no
44543,F,NY,11758,117,19,13,30,83,113,2,0,0,0,0,0,1,1,no
44544,F,NY,10940,109,5,5,28,44,72,2,1,1,0,0,0,0,0,yes
44545,F,NY,11423,114,23,25,24,153,177,2,1,1,0,0,0,0,0,no
44546,M,CT,6416,64,9,13,16,291,307,1,0,0,0,0,0,1,0,no
44547,F,NY,11554,115,53,17,83,24,107,7,1,0,2,1,2,0,1,no
44548,M,NY,10309,103,21,26,16,139,155,1,0,0,0,0,1,0,0,no
44549,M,NY,11507,115,35,14,103,36,139,8,0,2,0,2,0,2,2,yes
44550,M,NY,12538,125,17,12,34,141,175,2,0,1,0,0,0,0,1,no
44551,M,MD,21207,212,43,10,105,178,283,9,4,0,3,0,1,0,1,no
44552,M,NY,12601,126,25,23,30,234,264,2,1,0,0,0,0,1,0,no
44553,M,NY,11234,112,11,11,28,292,320,2,1,1,0,0,0,0,0,no
44554,M,PA,18229,182,15,17,28,232,260,2,0,0,0,1,1,0,0,no
44555,F,NJ,7446,74,55,15,108,255,363,9,1,1,1,2,1,2,1,no
44556,F,PA,18103,181,7,7,28,158,186,2,0,0,2,0,0,0,0,no
44557,F,NY,11375,113,43,20,59,231,290,5,1,0,3,0,0,1,0,no
44558,M,NJ,8879,88,27,13,64,299,363,5,0,1,2,0,0,1,1,yes
44559,M,MA,2178,21,11,14,17,259,276,1,1,0,0,0,0,0,0,no
44560,F,NY,11367,113,7,13,21,182,203,1,0,0,0,0,0,1,0,no
44561,M,MA,1778,17,13,12,31,16,47,2,0,0,0,0,2,0,0,no
44562,F,NJ,8724,87,31,34,17,169,186,1,0,0,1,0,0,0,0,no
44563,F,NJ,7424,74,31,17,92,196,288,8,4,1,1,1,1,0,0,no
44564,F,NY,10552,105,11,14,18,253,271,1,1,0,0,0,0,0,0,no
44565,F,MA,1604,16,21,16,30,49,79,2,0,0,0,0,1,1,0,yes
44566,F,MD,20657,206,11,10,28,135,163,2,1,0,1,0,0,0,0,no
44567,F,NH,3254,32,53,20,104,69,173,9,1,0,5,1,1,1,0,no
44568,M,PA,19380,193,29,9,133,258,391,12,3,2,3,2,1,0,1,no
44569,M,NY,11235,112,51,4,113,213,326,10,3,1,2,2,0,1,1,no
44570,M,MD,21204,212,15,12,27,301,328,2,0,0,1,0,1,0,0,no
44571,M,NY,11581,115,17,15,32,101,133,2,0,0,1,0,0,0,1,no
44572,M,NY,12487,124,29,30,29,120,149,2,0,0,1,0,0,0,1,no
44573,F,NJ,7746,77,19,21,25,27,52,2,0,1,1,0,0,0,0,no
44574,M,NJ,7083,70,45,14,98,152,250,8,0,2,2,1,0,2,1,yes
44575,F,PA,19044,190,11,14,19,78,97,1,0,0,0,1,0,0,0,no
44576,M,NY,12538,125,19,21,19,16,35,1,0,0,0,0,0,0,1,no
44577,F,NJ,8090,80,71,34,142,61,203,12,2,2,2,1,2,2,1,no
44578,F,NY,10469,104,11,16,21,213,234,1,0,1,0,0,0,0,0,no
44579,F,MD,21228,212,33,26,73,133,206,6,2,1,1,0,1,1,0,no
44580,F,NY,11223,112,27,27,33,54,87,2,0,1,0,0,0,1,0,no
44581,F,PA,16648,166,33,36,17,128,145,1,0,0,0,0,0,1,0,no
44582,M,NY,12590,125,23,12,52,107,159,4,0,0,1,1,0,0,2,yes
44583,M,NJ,8225,82,35,32,31,253,284,2,0,1,0,1,0,0,0,no
44584,F,NJ,8054,80,27,9,87,231,318,8,1,1,4,0,2,0,0,no
44585,F,PA,19464,194,63,23,113,260,373,10,2,2,2,1,2,0,1,no
44586,F,NY,10701,107,15,11,30,182,212,2,1,0,0,0,1,0,0,no
44587,F,NY,11560,115,9,13,19,111,130,1,1,0,0,0,0,0,0,no
44588,F,MD,21144,211,45,10,113,240,353,9,4,0,1,0,0,0,4,no
44589,F,PA,19087,190,15,20,18,30,48,1,0,0,1,0,0,0,0,no
44590,F,PA,15834,158,9,5,32,138,170,2,0,0,0,0,0,1,1,yes
44591,F,PA,18940,189,13,16,20,107,127,1,0,0,1,0,0,0,0,no
44592,F,MD,20854,208,39,9,70,55,125,6,1,1,2,0,1,0,1,no
44593,M,PA,19606,196,39,7,100,184,284,8,2,0,2,0,1,1,2,yes
44594,F,NY,11364,113,19,24,19,150,169,1,0,0,0,0,0,0,1,no
44595,M,MA,2026,20,45,19,72,263,335,6,0,1,1,3,0,1,0,no
44596,M,NY,11234,112,29,9,64,100,164,5,1,0,2,0,0,0,2,no
44597,M,NY,10003,100,43,9,81,59,140,7,2,1,2,0,1,0,1,no
44598,M,CT,6497,64,23,21,50,45,95,4,1,0,0,2,1,0,0,no
44599,F,NY,12010,120,33,32,31,283,314,2,1,0,1,0,0,0,0,no
44600,F,NY,10965,109,73,21,117,181,298,10,3,1,3,0,1,0,2,no
44601,F,NJ,7701,77,15,17,26,190,216,2,0,1,1,0,0,0,0,no
44602,M,PA,19090,190,7,3,31,119,150,2,0,0,0,1,0,0,1,no
44603,F,PA,18042,180,33,32,28,219,247,2,0,0,1,1,0,0,0,no
44604,M,MA,2174,21,19,11,39,98,137,3,0,0,1,1,0,0,1,no
44605,F,PA,19015,190,37,6,135,149,284,11,0,3,0,4,1,3,0,yes
44606,M,MA,2360,23,39,19,110,123,233,9,0,2,4,1,0,1,1,no
44607,M,NJ,8884,88,25,29,18,108,126,1,0,0,1,0,0,0,0,no
44608,F,NY,12107,121,11,17,18,90,108,1,0,0,1,0,0,0,0,yes
44609,F,NY,11004,110,43,19,140,49,189,12,5,1,3,0,0,0,3,no
44610,F,NY,11787,117,11,15,18,280,298,1,0,0,0,0,1,0,0,no
44611,F,NY,11501,115,63,17,104,54,158,9,2,1,2,2,0,2,0,no
44612,F,NY,10475,104,15,20,19,268,287,1,0,0,0,0,0,0,1,no
44613,M,NJ,8054,80,19,18,31,94,125,2,1,0,1,0,0,0,0,no
44614,F,NJ,8701,87,21,19,29,27,56,2,0,0,0,1,0,1,0,no
44615,M,NY,11003,110,15,15,30,86,116,2,1,0,1,0,0,0,0,no
44616,F,NY,11598,115,29,16,44,175,219,3,0,0,1,0,0,1,1,no
44617,F,PA,15241,152,5,7,18,216,234,1,0,0,0,0,1,0,0,no
44618,F,NJ,7628,76,27,18,41,290,331,3,0,0,0,2,0,0,1,no
44619,F,NY,11209,112,23,17,36,196,232,3,1,1,0,0,0,1,0,yes
44620,F,PA,18017,180,15,11,24,109,133,2,0,2,0,0,0,0,0,no
44621,F,NJ,7011,70,1,3,18,175,193,1,0,1,0,0,0,0,0,no
44622,F,NJ,8520,85,79,15,127,335,462,11,2,1,4,1,1,1,1,no
44623,M,DC,20019,200,29,13,53,221,274,4,0,0,2,1,0,1,0,no
44624,F,CT,6416,64,13,16,19,172,191,1,0,0,0,0,0,1,0,no
44625,F,PA,18104,181,13,17,18,154,172,1,1,0,0,0,0,0,0,no
44626,F,NY,10463,104,35,32,27,248,275,2,0,1,1,0,0,0,0,no
44627,F,MD,20657,206,57,36,125,311,436,10,4,0,0,2,1,1,2,yes
44628,F,NY,10467,104,27,9,150,316,466,12,5,0,1,0,0,2,4,yes
44629,F,NY,10901,109,25,25,30,283,313,2,0,0,1,0,0,0,1,no
44630,F,NY,11572,115,27,25,33,6,39,2,0,0,0,0,1,1,0,no
44631,F,PA,19462,194,53,13,94,130,224,8,1,1,3,0,0,1,2,no
44632,F,NY,10463,104,29,6,53,225,278,5,3,2,0,0,0,0,0,no
44633,F,NY,14623,146,13,17,19,245,264,1,1,0,0,0,0,0,0,no
44634,F,NY,11706,117,13,17,19,8,27,1,0,1,0,0,0,0,0,no
44635,F,NY,10019,100,3,9,19,149,168,1,0,1,0,0,0,0,0,no
44636,M,CT,6037,60,59,12,129,126,255,11,3,1,4,0,0,1,2,no
44637,M,NY,11434,114,7,9,32,255,287,2,0,0,0,1,0,0,1,no
44638,F,NY,11234,112,13,13,28,246,274,2,0,2,0,0,0,0,0,no
44639,F,MD,21227,212,13,16,32,75,107,2,0,0,1,0,0,0,1,no
44640,M,NH,3570,35,13,15,17,14,31,1,0,0,1,0,0,0,0,no
44641,M,NY,12581,125,47,11,81,198,279,7,1,0,3,1,1,1,0,no
44642,F,NY,13620,136,23,18,32,60,92,2,0,0,0,2,0,0,0,no
44643,F,NY,11201,112,75,32,130,59,189,11,2,1,3,0,1,2,2,no
44644,F,PA,15853,158,23,28,16,59,75,1,0,0,1,0,0,0,0,no
44645,F,NY,10566,105,67,16,127,163,290,11,5,0,2,1,1,1,1,no
44646,F,NJ,8805,88,15,15,27,214,241,2,0,1,1,0,0,0,0,no
44647,F,NJ,7480,74,31,29,33,120,153,2,0,0,0,0,0,2,0,no
44648,F,NJ,7042,70,15,13,34,122,156,2,0,0,1,0,0,0,1,no
44649,F,NY,11001,110,7,11,16,289,305,1,1,0,0,0,0,0,0,no
44650,M,DE,19970,199,67,36,119,167,286,10,1,1,2,2,0,2,2,no
44651,F,RI,2835,28,3,7,20,40,60,1,0,0,0,1,0,0,0,no
44652,F,PA,19152,191,23,26,17,22,39,1,0,0,1,0,0,0,0,no
44653,F,PA,19609,196,11,10,27,166,193,2,1,1,0,0,0,0,0,no
